EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
310754,COACHELLA VALLEY (ZONE), ,05/08/2011,1600,High Wind,50.00, ,0,0,10000,0,CA,PST-8,EG,52123,Z,61,SGX,0,0,Newspaper, , , , , , , , , , , , ,"Heavy winds knocked over a power pole around 1530 PST on the 9th near Stevens Road and Via Monte Vista, according to the Palm Springs Fire Department. Winds were gusting in the middle 50s at many nearby sensors during the day. The power pole fell into a vacant lot where it started a small brush fire, which was contained within a half hour and did not spread beyond that lot. Power was out for around 400 customers in the area for about a day. No injuries were reported.","Deepening low pressure aloft and strong onshore flow brought gusty winds to southern California, mainly in the mountains and deserts. These winds toppled several trees and at least one power pole, which resulted in a small brush fire in Palm Springs.",11
317955,COACHELLA VALLEY (ZONE), ,05/17/2011,600,Cold/Wind Chill, , ,0,0,0,0,CA,PST-8, ,52128,Z,61,SGX,0,0,Official NWS Observations, , , , , , , , , , , , ,"On each of the 17th and 18th, numerous record low temperatures (both max and min) were set in the Coachella Valley. Palm Springs and Thermal both broke records on May 18, previously set in 1994 with high temperatures of 76 and 77 respectively. The longest record broken was for Indio on the 18th with a high temperature of 74 breaking the previous record of 77 set back in 1948. The temperatures seen in this area during these few days were also about 25-20 degrees below normal for that time of year.","A low pressure trough and associated front moved through southern California each morning of the 17th and 18th. Rainfall was fairly significant for these systems, bringing around a half inch of rain to areas west of the mountains and up to an inch on some coastal slopes. Light snow even fell at the highest mountain elevations above 5000 feet. Strong onshore flow with gusty winds also accompanied these storms, however there were only a few gusts that reached advisory criteria in the mid-50s MPH, and no damage was reported. With the frontal passages, however, came record low max and min temperatures for numerous Southern California stations, such as Oceanside, Palomar Mountain and El Cajon.  A few single day precipitation records were also set.",12
321302,COACHELLA VALLEY (ZONE), ,06/15/2011,1900,Strong Wind,49.00, ,0,0,50000,0,CA,PST-8,MG,53627,Z,61,SGX,0,0,RAWS, , , , , , , , , , , , ,"Strong winds began at the Whitewater RAWS between 1800 and 1900 PST on the 15th and ended between 0400 and 0500 PST on the 17th. A peak gust of 56 MPH was recorded between 0600 and 0700 PST on the 16th.||These strong winds were responsible for two overturned big rigs along Highway 111 just south of Overture Drive. No one was injured, but officers asked high profile vehicles to avoid the wind-prone area of Hwy 111 and even began turning them away from the area.|Hwy 111 was eventually shut down for a time from Interstate 10 past Overture Drive for about four hours.","A strong thermal gradient (105 degrees F at Thermal and upper 60s near the coast) combined with an upper low over Utah allowed for significant pressure falls, further tightening the pressure gradient, producing strong westerly winds. The strong winds were a factor in four separate vehicle crashes on the 16th and an overturned plane on the 17th. Winds were just shy of high wind criteria, but were oriented perpendicular to the roads where the crashes occurred.",13
321307,COACHELLA VALLEY (ZONE), ,06/16/2011,1200,Strong Wind,29.00, ,0,6,100000,0,CA,PST-8,MG,53627,Z,61,SGX,0,0,Newspaper, , , , , , , , , , , , ,"Strong winds in Coachella had kicked up a cloud of dust on the evening of the 16th. The winds coupled with the dust were blamed for a pile-up involving 5 vehicles and 3 semi-trucks. Visibility was reported to be near zero at the time of the crash around 1610 PST. Several people were taken to the hospital for non-serious injuries. Highway 86 was shutdown between Avenues 50 and 52 for several hours, reopening around 2000 PST that night. The Thermal Airport was reporting sustained winds of 20 MPH with gusts to around 30 MPH around the time of the crash.","A strong thermal gradient (105 degrees F at Thermal and upper 60s near the coast) combined with an upper low over Utah allowed for significant pressure falls, further tightening the pressure gradient, producing strong westerly winds. The strong winds were a factor in four separate vehicle crashes on the 16th and an overturned plane on the 17th. Winds were just shy of high wind criteria, but were oriented perpendicular to the roads where the crashes occurred.",14
321314,COACHELLA VALLEY (ZONE), ,06/17/2011,1100,Strong Wind,24.00, ,0,0,5000,0,CA,PST-8,MG,53627,Z,61,SGX,0,0,ASOS, , , , , , , , , , , , ,"Strong winds began at the Palm Springs International Airport between 1000 and 1100 PST and ended between 1700 and 1800 PST on the 17th. During this time a peak gust of 28 MPH was recorded. ||During the gusty winds, a small experimental plane flipped up on its nose after landing at the Palm Springs Airport. It flipped while turning to taxi on the runway. The pilot was the only passenger and not injured.","A strong thermal gradient (105 degrees F at Thermal and upper 60s near the coast) combined with an upper low over Utah allowed for significant pressure falls, further tightening the pressure gradient, producing strong westerly winds. The strong winds were a factor in four separate vehicle crashes on the 16th and an overturned plane on the 17th. Winds were just shy of high wind criteria, but were oriented perpendicular to the roads where the crashes occurred.",15
311072,RIVERSIDE CO.,BLYTHE,07/06/2011,15,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,52174,C,65,PSR,0,0,Trained Spotter, , , ,2,WSW,2,WSW,BLYTHE,33.609,-114.625,33.609,-114.625,"A cluster of slow moving thunderstorms moved westward across far eastern Riverside county shortly after midnight on the 6th of July. The storms affected the area around Blythe. A trained weather spotter reported very heavy rainfall with rain rates estimated to be approximately 2 inches per hour. The spotter also indicated that area washes were flooding, as well as streets in the community of Blythe.","A cluster of slow moving thunderstorms produced locally heavy rain across eastern Riverside county shortly after midnight on the 6th of July. Flooding of roads and washes resulted from the heavy rainfall.",16
331518,RIVERSIDE CO.,NUEVO,07/06/2011,1300,Flood, , ,0,0,9000,0,CA,PST-8, ,55174,C,65,SGX,0,0,Newspaper,Heavy Rain, , ,3,NW,1,W,LAKEVIEW,33.8346,-117.1816,33.8311,-117.1349,"Three houses in Nuevo had minor flooding in the 500 block of West 10th, 28600 block of Central and the 28700 block of Reservoir. No one was forced out of their homes.","Strong high pressure aloft was centered over the four corners area of the southwest, which resulted in monsoonal flow into the region from the 4th through the 8th. Precipitable water values around two inches supported heavy rainfall from thunderstorms in the mountains and deserts. The most intense thunderstorms occurred on the 6th, when a few severe storms roamed the Inland Empire with strong winds and hail. Flash flooding was observed near Wrightwood and Phelan, while the Whitewater River north of Whitewater experienced a rapid rise in flow.",17
331514,RIVERSIDE CO.,ROMOLAND,07/06/2011,1330,Thunderstorm Wind,50.00, ,0,0,12000,0,CA,PST-8,EG,55174,C,65,SGX,0,0,Newspaper, , , ,0,N,0,N,ROMOLAND,33.75,-117.18,33.75,-117.18,"Power lines down due to wind in the vicinity of Perris and Romoland. Locations include Ethanac Road at Evans Road west of Romoland, South D and East 7th Streets in Perris, and the 27900 block of Washington Street. All lines reported down around 1400 PST on the 6th.","Strong high pressure aloft was centered over the four corners area of the southwest, which resulted in monsoonal flow into the region from the 4th through the 8th. Precipitable water values around two inches supported heavy rainfall from thunderstorms in the mountains and deserts. The most intense thunderstorms occurred on the 6th, when a few severe storms roamed the Inland Empire with strong winds and hail. Flash flooding was observed near Wrightwood and Phelan, while the Whitewater River north of Whitewater experienced a rapid rise in flow.",18
336378,RIVERSIDE CO.,WHITE WATER,07/06/2011,1800,Flood, , ,0,0,0,0,CA,PST-8, ,55174,C,65,SGX,0,0,Mesonet,Heavy Rain, , ,2,S,1,S,WHITE WATER,33.8954,-116.6328,33.9016,-116.633,"The Whitewater River gage at Windy Point rose 1000 cfs in 30 minutes from 1830 TO 1900 PST. The source of the heavy rainfall was in the San Gorgonio Wilderness.","Strong high pressure aloft was centered over the four corners area of the southwest, which resulted in monsoonal flow into the region from the 4th through the 8th. Precipitable water values around two inches supported heavy rainfall from thunderstorms in the mountains and deserts. The most intense thunderstorms occurred on the 6th, when a few severe storms roamed the Inland Empire with strong winds and hail. Flash flooding was observed near Wrightwood and Phelan, while the Whitewater River north of Whitewater experienced a rapid rise in flow.",19
340268,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE), ,08/06/2011,1500,Wildfire, , ,0,4,0,0,CA,PST-8, ,56798,Z,48,SGX,0,0,Fire Department/Rescue, , , , , , , , , , , , ,"","The Gilman fire started around 1500 PST on August 6, along Gilman Springs Road east of Highway 60 near Moreno Valley. The fire burned rapidly though grass and brush to a total of 945 acres before it was finally contained around 1700 PST on the 7th. Highway 60 was closed from Gilman Springs Road to Jack Rabbit Trail and all trapped motorists were evacuated. No structured were damaged, but four hand crew members were treated for smoke inhalation, while battling the fire.  The cause of the fire is unknown.",20
346465,RIVERSIDE CO.,(TRM)THERMAL ARPT,09/13/2011,500,Flash Flood, , ,0,0,0,0,CA,PST-8, ,57731,C,65,SGX,0,0,Department of Highways,Heavy Rain, , ,4,S,2,NNE,MECCA,33.5752,-116.1818,33.6022,-116.0513,"A thunderstorm trained over the area dropping moderate rain for approximately three hours. As a result, a channel overflowed, pushing 8 inches of mud onto SR 111 between Highway 195 and Mecca Avenue. The Palm Ditch Bridge was was covered in this mud, but was declared undamaged. ||Numerous other roadways in the area were closed due to flooding and/or mud flows as well.","A series of shortwaves rotated around an upper-level low pressure system off the southern California coast on the 10th and 13th. This low provided the dynamics and moisture needed to set off elevated convection in Orange County on the 10th causing large hail, as well as other portions of the northern CWA which received heavy rain, flooding, hail and vast amounts of lightning on both days. Numerous hail reports of pea-sized to half-inch were reported on both days, though none of these caused damage. Several small lightning-sparked fires occurred with these storms as well.",21
335163,RIVERSIDE CO.,CHIRIACO SUMMIT,09/13/2011,615,Thunderstorm Wind,52.00, ,0,0,3000,0,CA,PST-8,EG,55887,C,65,PSR,0,0,COOP Observer, , , ,0,N,0,N,CHIRIACO SUMMIT,33.67,-115.72,33.67,-115.72,"Strong thunderstorms moved through central Riverside county during the morning of September 13th, and they produced gusty and damaging winds in the Chiriaco Summit area. According to a COOP observer, A 60 foot tall tree with a 3 inch diameter trunk was blown down by winds estimated to be at least 60 mph. The tree fell down and demolished a fence.","An upper level low pressure system along the California coast spread moisture into southeast California, and this led to the development of isolated thunderstorms over Imperial and Riverside counties on the 12th. The stronger storms developed gusty, damaging microburst winds which were sufficient to blow over semi trucks on Interstate 8 and knock down numerous power poles.",22
335491,RIVERSIDE CO.,CHIRIACO SUMMIT,09/13/2011,630,Flash Flood, , ,0,0,150000,0,CA,PST-8, ,55956,C,65,PSR,0,0,Park/Forest Service,Heavy Rain, , ,5,NW,8,WSW,KAISERS EAGLE MTN,33.7212,-115.7815,33.8476,-115.6709,"Thunderstorms with torrential rain developed across Joshua Tree National Park during the morning hours on September 13. Park employee estimates along with radar rainfall estimates indicated that at least 3 inches of rain fell in the park with the thunderstorms. Joe Zarki, Public Information Officer for the park, stated that extensive flood damage occurred to Park Route 11, the Pinto Basin Road, with loss of pavement in numerous areas. The Cottonwood Visitor's Center was flooded and parts of the Cottonwood Campground were washed away. No visitors or park employees were injured during the flash flooding and no vehicles were damaged.","An upper level low pressure system spread considerable moisture into southeast California, and led the development of scattered thunderstorms over Riverside county on the 13th of September. The moisture content in the atmosphere was very high and the thunderstorms produced flash flooding during the morning hours. Some of the flooding occurred in Joshua Tree National Park, fortunately there were no injuries or fatalities caused by the flooding.",23
335494,RIVERSIDE CO.,MORTMAR,09/13/2011,630,Flash Flood, , ,0,0,75000,0,CA,PST-8, ,55956,C,65,PSR,0,0,Law Enforcement,Heavy Rain, , ,2,S,2,SSW,MORTMAR,33.52,-115.93,33.5248,-115.9459,"Thunderstorms with locally heavy rainfall developed across portions of central Riverside county, from Joshua Tree National Park south to the Salton Sea. Radar estimated that at least 3 inches of rain fell in areas west of Chiriaco Summit since 6 am. The heavy rain led to flash flooding near the north side of the Salton Sea, east of Desert Beach. Law enforcement personnel reported that the flash flooding washed out a bridge on Highway 111 and Desert Beach Drive.","An upper level low pressure system spread considerable moisture into southeast California, and led the development of scattered thunderstorms over Riverside county on the 13th of September. The moisture content in the atmosphere was very high and the thunderstorms produced flash flooding during the morning hours. Some of the flooding occurred in Joshua Tree National Park, fortunately there were no injuries or fatalities caused by the flooding.",24
335172,RIVERSIDE CO.,DESERT CENTER ARPT,09/13/2011,840,Thunderstorm Wind,50.00, ,0,0,4000,0,CA,PST-8,EG,55887,C,65,PSR,0,0,Fire Department/Rescue, , , ,1,NE,1,NE,DESERT CENTER ARPT,33.76,-115.31,33.76,-115.31,"Thunderstorms with strong, damaging winds moved through the Desert Center area during the morning hours on September 13th. Fire Department personnel reported that a 20 by 40 foot patio cover at the fire station was ripped by strong winds. The winds, estimated to be in excess of 50 knots, also knocked down several palm fronds. The fire station was located just to the northeast of the Desert Center airport.","An upper level low pressure system along the California coast spread moisture into southeast California, and this led to the development of isolated thunderstorms over Imperial and Riverside counties on the 12th. The stronger storms developed gusty, damaging microburst winds which were sufficient to blow over semi trucks on Interstate 8 and knock down numerous power poles.",25
335536,RIVERSIDE CO.,DESERT CENTER,09/13/2011,1200,Flash Flood, , ,0,0,10000,0,CA,PST-8, ,55956,C,65,PSR,0,0,Department of Highways,Heavy Rain, , ,6,NE,4,NNW,DESERT CENTER ARPT,33.7814,-115.3262,33.7974,-115.3434,"Thunderstorms produced heavy rainfall across portions of central Riverside county, including the area around Desert Center, during the morning hours on September 13. Thunderstorms started in the mid morning, and trained over the same area for several hours. Radar estimated that 3 to 4 inches of rain fell with the storms, and this led to flash flooding. At around 1220 pm, Department of Highways personnel reported that water was flowing across State Route 177 between mile markers 7 and 10.","An upper level low pressure system spread considerable moisture into southeast California, and led the development of scattered thunderstorms over Riverside county on the 13th of September. The moisture content in the atmosphere was very high and the thunderstorms produced flash flooding during the morning hours. Some of the flooding occurred in Joshua Tree National Park, fortunately there were no injuries or fatalities caused by the flooding.",26
347023,RIVERSIDE CO.,PERRIS,09/13/2011,1415,Funnel Cloud, , ,0,0,0,0,CA,PST-8, ,57731,C,65,SGX,0,0,Storm Chaser, , , ,0,N,0,N,PERRIS,33.78,-117.23,33.78,-117.23,"Storm Chaser Will Wilkens captured a funnel cloud on video near Perris around 1440 PST. There was a strong thunderstorm in the area when the funnel was sighted.","A series of shortwaves rotated around an upper-level low pressure system off the southern California coast on the 10th and 13th. This low provided the dynamics and moisture needed to set off elevated convection in Orange County on the 10th causing large hail, as well as other portions of the northern CWA which received heavy rain, flooding, hail and vast amounts of lightning on both days. Numerous hail reports of pea-sized to half-inch were reported on both days, though none of these caused damage. Several small lightning-sparked fires occurred with these storms as well.",27
346388,COACHELLA VALLEY (ZONE), ,09/24/2011,1753,Wildfire, , ,0,0,0,0,CA,PST-8, ,57720,Z,61,SGX,0,0,Other Federal Agency, , , , , , , , , , , , ,"","The Windy Point fire started around 1753 PST on the 24th, west of the Palm Springs Tramway in steep, rocky terrain. During the firefight, State Highway 111 was closed in both directions. The fire burned 541 acres before being fully contained around 1700 PST on the 26th. At no time were any structures damaged or threatened and despite the rocky terrain, no injuries occurred.",28
353046,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE), ,11/01/2011,2230,High Wind,70.00, ,0,0,1000,0,CA,PST-8,MG,58912,Z,57,SGX,0,0,RAWS, , , , , , , , , , , , ,"High winds began at the Fremont Canyon RAWS between 2230 and 2330 PST on the 1st and ended between 1030 and 1130 PST on the 2nd. During that time, a peak gust of 81 mph was measured between 0330 and 0430 PST on the 2nd.|Nearby, a large sign was blown down on the 91 freeway near Highway 55.","An inside slider upper-level low pressure system, passing just north of southern California and then across the Great Basin, resulted in strong sustained and gusty northerly winds across much of the Inland Empire and Santa Ana Mountains. Several sites recorded sustained winds of 40-50 mph with gusts over 60 mph. Minor wind damage was reported with this event. A traffic light was blown down in Rancho Cucamonga and a sign blown down onto the freeway near Yorba Linda. A few small brush fires also broke out near Rincon and along the 15 freeway in San Diego County.",29
353049,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE), ,11/02/2011,400,High Wind,64.00, ,0,0,0,0,CA,PST-8,MG,58912,Z,48,SGX,0,0,RAWS, , , , , , , , , , , , ,"High winds began at the Highland Springs RAWS between 0415 and 0515 PST and ended between 1015 and 1115 PST on the 2nd. Between 0815 and 0915 PST, a peak gust of 64 mph was measured.","An inside slider upper-level low pressure system, passing just north of southern California and then across the Great Basin, resulted in strong sustained and gusty northerly winds across much of the Inland Empire and Santa Ana Mountains. Several sites recorded sustained winds of 40-50 mph with gusts over 60 mph. Minor wind damage was reported with this event. A traffic light was blown down in Rancho Cucamonga and a sign blown down onto the freeway near Yorba Linda. A few small brush fires also broke out near Rincon and along the 15 freeway in San Diego County.",30
353050,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE), ,11/02/2011,600,High Wind,52.00, ,0,0,0,0,CA,PST-8,MG,58912,Z,57,SGX,0,0,RAWS, , , , , , , , , , , , ,"High winds began at the Tonner Canyon RAWS between 0600 and 0700 PST on the 2nd and ended between 1100 and 1200 PST. During that time, winds gusted consistently above 50 mph with a peak gust of 60 mph measured between 1000 and 1100 PST.","An inside slider upper-level low pressure system, passing just north of southern California and then across the Great Basin, resulted in strong sustained and gusty northerly winds across much of the Inland Empire and Santa Ana Mountains. Several sites recorded sustained winds of 40-50 mph with gusts over 60 mph. Minor wind damage was reported with this event. A traffic light was blown down in Rancho Cucamonga and a sign blown down onto the freeway near Yorba Linda. A few small brush fires also broke out near Rincon and along the 15 freeway in San Diego County.",31
353939,COACHELLA VALLEY (ZONE), ,11/19/2011,1000,High Wind,50.00, ,0,0,0,0,CA,PST-8,MG,59101,Z,61,SGX,0,0,RAWS, , , , , , , , , , , , ,"High winds began in the Coachella Valley between 0950 and 1050 PST and ended between 1250 and 1350 PST on the 19th. During that time, two gusts of 58 mph were measured at the Whitewater RAWS between 0950 and 1150 PST.","A closed upper level low pressure system dropped south along the Southern California coast and moved inland across San Diego and northern Baja, bringing 2 days of widespread heavy rainfall, along with gusty winds ahead of the precipitation and mountain snow. Rainfall amounts from the 20th-21st were 1 to 1.5 inches west of the mountains and areas below the snow level of around 5000 feet, resulting in an Urban and Small Stream flood advisory due to minor flooding on freeway ramps and other streets in western San Diego County. The month of November also ended around 300% of normal for monthly rainfall at Lindbergh Field, due in part to this event. Above 5000 feet, many areas received significant snow amounts, the highest being above 7000 feet in the San Bernardino County Mountains. Above 7000 feet, the Mountain High ski resort received 10 inches of snow with this storm, while the Onyx Peak and Wrightwood areas received 4-6 inches of snow. Big Bear and other areas between 6000 and 7000 feet received 2-4 inches. All of the areas above the snow level had chain controls in place for this event.",32
353823,RIVERSIDE CO.,(BUO)BEAUMONT,11/20/2011,1800,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,59101,C,65,SGX,0,0,Mesonet, , , ,0,ESE,0,ESE,(BUO)BEAUMONT,33.928,-116.9762,33.928,-116.9762,"The Weather Currents station at Beaumont-Calimesa received 1.17 inches of rain in the hour between 1900 and 2000 PST on the 20th and a total of 1.61 inches for the day.","A closed upper level low pressure system dropped south along the Southern California coast and moved inland across San Diego and northern Baja, bringing 2 days of widespread heavy rainfall, along with gusty winds ahead of the precipitation and mountain snow. Rainfall amounts from the 20th-21st were 1 to 1.5 inches west of the mountains and areas below the snow level of around 5000 feet, resulting in an Urban and Small Stream flood advisory due to minor flooding on freeway ramps and other streets in western San Diego County. The month of November also ended around 300% of normal for monthly rainfall at Lindbergh Field, due in part to this event. Above 5000 feet, many areas received significant snow amounts, the highest being above 7000 feet in the San Bernardino County Mountains. Above 7000 feet, the Mountain High ski resort received 10 inches of snow with this storm, while the Onyx Peak and Wrightwood areas received 4-6 inches of snow. Big Bear and other areas between 6000 and 7000 feet received 2-4 inches. All of the areas above the snow level had chain controls in place for this event.",33
