EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5392777,RIVERSIDE COUNTY MOUNTAINS (ZONE), ,02/22/2004,0,Heavy Snow, , ,0,0,15000,0,CA,PST, ,1168716,Z,56,SGX,0,0,GOVT OFFICIAL, , , , , , , , , , , , ,"","From 12 to 25 inches of snow fell over the San Bernardino mountains, from Wrightwood to Forest Falls. Over the Riverside County Mountains and the San Diego County mountains, snowfall ranged from eleven to eighteen inches. Heavy rain, between 1.6 and 3.2 inches, fell over the lower elevations. This caused flash flooding and mudslides along the lower slopes, foothill, and out into the valley floors and desert areas.",11
5394659,RIVERSIDE CO.,RIVERSIDE,02/22/2004,1349,Flash Flood, , ,0,0,10000,0,CA,PST, ,1168716,C,65,SGX,0,0,TRAINED SPOTTER, , , , , , , ,TEMECULA, , , , ,"","From 12 to 25 inches of snow fell over the San Bernardino mountains, from Wrightwood to Forest Falls. Over the Riverside County Mountains and the San Diego County mountains, snowfall ranged from eleven to eighteen inches. Heavy rain, between 1.6 and 3.2 inches, fell over the lower elevations. This caused flash flooding and mudslides along the lower slopes, foothill, and out into the valley floors and desert areas.",12
5394679,RIVERSIDE CO.,MIRA LOMA,02/26/2004,100,Flash Flood, , ,0,0,10000,0,CA,PST, ,1168720,C,65,SGX,0,0,GOVT OFFICIAL, , , ,2,N,2,N,MIRA LOMA, , , , ,"","A winter storm moving southeast from the Gulf of Alaska, picked up tropical moisture before it moved onshore. The warmer air mass caused the snow level to remain high during most of the precipitaion event, so that measured snow fall was less than eight inches in the mountains. However strong winds did occur in the mountains and heavy rain fell over much of Southern California. Most roads along the foothills of the San Bernardino Mountains, both on the north and south side were closed due to flooding and mud slides. Also, over Orange County and San Diego County, several major highways and secondary roads were closed due to flooding.",13
5394676,RIVERSIDE CO.,TEMECULA,02/26/2004,638,Flash Flood, , ,0,0,10000,0,CA,PST, ,1168720,C,65,SGX,0,0,GENERAL PUBLIC, , , ,3,S,3,S,TEMECULA, , , , ,"","A winter storm moving southeast from the Gulf of Alaska, picked up tropical moisture before it moved onshore. The warmer air mass caused the snow level to remain high during most of the precipitaion event, so that measured snow fall was less than eight inches in the mountains. However strong winds did occur in the mountains and heavy rain fell over much of Southern California. Most roads along the foothills of the San Bernardino Mountains, both on the north and south side were closed due to flooding and mud slides. Also, over Orange County and San Diego County, several major highways and secondary roads were closed due to flooding.",14
5393399,RIVERSIDE CO.,CORONA,03/02/2004,2315,Heavy Rain, , ,0,0,30000,0,CA,PST, ,1168733,C,65,SGX,0,0,NEWSPAPER, , , ,2,NW, , ,PERRIS, , , , ,"","Another Winter Storm brought heavy rain to Southern California. Mudslides and flash flooding occured in the burned aras of north and east San Diego County. Minor flooding occurred in Riverside County. In San Bernardino County, a rock slide blocked State Route 18 about 7 miles northeast of Big Bear City. Thunderstorms also caused some lightning and hail damage.",15
5393404,X SW SAN BERNARDINO (ZONE), ,03/10/2004,830,Dust Storm, , ,0,0,15000,0,CA,PST, ,1168734,Z,48,SGX,0,0,LAW ENFORCEMENT, , , , , , , , , , , , ,"","Blowing sand and dust with visibility 50 feet in Rancho Cucamonga.",16
5393403,X SW SAN BERNARDINO (ZONE), ,03/10/2004,1106,High Wind,50, ,0,0,0,0,CA,PST,MG,1168734,Z,48,SGX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , , , , , ,"","Blowing sand and dust with visibility 50 feet in Rancho Cucamonga.",17
5393402,NE ORANGE (ZONE), ,03/10/2004,1140,High Wind,52, ,0,0,0,0,CA,PST,MG,1168734,Z,57,SGX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , , , , , ,"","Blowing sand and dust with visibility 50 feet in Rancho Cucamonga.",18
5393505,RIVERSIDE COUNTY MOUNTAINS (ZONE), ,04/25/2004,1208,Wildfire, , ,0,0,1920000,0,CA,PST, ,1168742,Z,56,SGX,0,0,NEWSPAPER, , , , , , , , , , , , ,"","Named the Pleasure Fire, it started from a vehicle fire along Highway 371. Hot and dry conditions helped the adjacent brush catch fire. Record high temperatures persisted for the next 3 days across Southern california, allowing the fire to quickly consume 2,334 acres. Five mobile homes, four travel trailers, four commerical vehicles, 28 passenger vehicles, and four out buildings were also destroyed. The estimated cost for fighting the fire was $1.3 million and involved 751 fire fighters.",19
5411322,RIVERSIDE COUNTY MOUNTAINS (ZONE), ,07/11/2004,1402,Wildfire, , ,0,7,0,0,CA,PST, ,1175110,Z,56,SGX,0,0,FIRE DEPT/RESCUE SQUAD, , , , , , , , , , , , ,"","Named the Verbenia Fire, it consumed 3,833 acres but no structures. The cost to fight this fire was $3,890,023.",20
5411329,COACHELLA VALLEY (ZONE), ,07/21/2004,1700,Wildfire, , ,0,1,0,0,CA,PST, ,1175117,Z,61,SGX,0,0,FIRE DEPT/RESCUE SQUAD, , , , , , , , , , , , ,"","A fire burned 2 acres near the northwest side of Mecca. One firefighter suffered from heat exhaustion.",21
5411332,RIVERSIDE CO.,ANZA,07/24/2004,1330,Hail,0.88, ,0,0,0,0,CA,PST, ,1175120,C,65,SGX,0,0,GENERAL PUBLIC, , , ,5,E,5,E,ANZA,33.55,-116.60,33.55,-116.60,"","A thunderstorm dropped nickel-sized hail at the intersection of highways 371 and 74.",22
5418563,RIVERSIDE CO.,SAGE,08/13/2004,736,Flash Flood, , ,0,0,0,0,CA,PST, ,1178034,C,65,SGX,0,0,LAW ENFORCEMENT, , , , , , , ,SAGE, , , , ,"A mudslide caused by heavy rain occured near Sage Road and Benton Road.","",23
5418564,RIVERSIDE CO.,WILDOMAR,08/13/2004,755,Flash Flood, , ,0,0,0,0,CA,PST, ,1178034,C,65,SGX,0,0,LAW ENFORCEMENT, , , , , , , ,WILDOMAR, , , , ,"Flash Flooding was reported by CHP on interstate 15 near Baxter Road.","",24
5418554,RIVERSIDE CO.,MURRIETA,08/13/2004,830,Lightning, , ,0,0,50000,0,CA,PST, ,1178027,C,65,SGX,0,0,NEWSPAPER, , , , , , , ,MURRIETA, , , , ,"","A house in Murrieta was partially burned when lightning from an early morning round of thunderstorms struck the home. The fire damaged the upstairs bedroom and attic.",25
5418552,RIVERSIDE CO.,INDIO,08/13/2004,1530,Heavy Rain, , ,0,0,0,0,CA,PST, ,1178026,C,65,SGX,0,0,NEWSPAPER, , , , , , , ,INDIO, , , , ,"Heavy rain from thunderstorms resulted in the partial collapse of an office building's roof in Indio.","",26
5418553,RIVERSIDE CO.,LA QUINTA,08/13/2004,1530,Flash Flood, , ,0,0,0,0,CA,PST, ,1178026,C,65,SGX,0,0,NEWSPAPER, , , , , , , ,LA QUINTA, , , , ,"A slow moving thunderstorm sent water rushing over Jefferson Street in La Quinta. The water in some spots was a little more than one foot deep.","",27
5418558,RIVERSIDE CO.,IDYLLWILD,08/14/2004,1135,Heavy Rain,0.40, ,0,0,0,0,CA,PST, ,1178031,C,65,SGX,0,0,TRAINED SPOTTER, , , , , , , ,IDYLLWILD, , , , ,"","A heavy thunderstorm over the San Jacinto mountains dropped small hail and heavy rain in a very short amount of time. A trained spotter in Idyllwild measured 0.40" in 15 minutes.",28
5423856,P W RIVERSIDE (ZONE), ,09/01/2004,940,Wildfire, , ,0,0,0,0,CA,PST, ,1180421,Z,56,SGX,0,0,FIRE DEPT/RESCUE SQUAD, , , , , , , , , , , , ,"","A small brush fire burned 2 to 4 acres on the west side of Hwy. 371 near Aguanga.",29
5422708,RIVERSIDE CO.,IDYLLWILD,09/08/2004,1430,Flash Flood, , ,0,0,0,0,CA,PST, ,1180433,C,65,SGX,0,0,TRAINED SPOTTER, , , ,10,S,10,S,IDYLLWILD, , , , ,"A thunderstorm dropped 1.15" of rain in one hour in the Pine Cove area. Some sheet flow and rock slides were observed along Hwy 74 east of Lake Hemet.","",30
5422706,RIVERSIDE CO.,PINE COVE,09/09/2004,1320,Hail,0.75, ,0,0,0,0,CA,PST, ,1180431,C,65,SGX,0,0,TRAINED SPOTTER, , , , , , , ,PINE COVE,33.75,-116.73,33.75,-116.73,"Hail 3/4 inch in diameter fell on Pine Cove during a heavy monsoon thunderstorm.","",31
5422712,RIVERSIDE CO.,LA QUINTA,09/11/2004,1700,Thunderstorm Wind,39, ,0,0,100000,0,CA,PST,MG,1180437,C,65,SGX,0,0,NEWSPAPER, , , , , , , ,LA QUINTA,33.67,-116.30,33.67,-116.30,"Thunderstorm wind gusts toppled at least 138 trees at "The Palms" golfcourse in La Quinta. One tree caused damage when it fell into a maintenance building. Other area golfcourses also reported downed trees. A building at Avenue 58 and Madison Street had its roof tiles blown off which resulted in some minor water damage to the interior. Nine utility poles were blown over and four transformers were lost as a result of the winds. At around the same time, nearby Thermal Airport reported a gust of 46 mph, but it is possible that winds were gusting to around 70 mph or greater in the La Quinta area.","",32
5422704,NE ORANGE (ZONE), ,09/21/2004,730,High Wind,69, ,0,0,0,0,CA,PST,MG,1180429,Z,57,SGX,0,0,TRAINED SPOTTER, , , , , , , , , , , , ,"Fremont Canyon RAWS measured sustained winds over 40 mph for 2 hours and gusts over 60 mph for 3 hours. Gusty winds resulted in blown down tree branches all across the inland empire.","",33
5427015,RIVERSIDE CO.,MIRA LOMA,10/20/2004,530,Flash Flood, , ,0,0,500000,0,CA,PST, ,1181462,C,65,SGX,0,0,DEPT OF HIGHWAYS, , , , , ,2,SW,MIRA LOMA, , , , ,"Swift moving runoff washed out a large section of Lucretia Ave. near 66th Street in Mira Loma. Homes along Lucreita Ave. were damaged by the flood, which was 5 feet deep in spots. Further south, about 100 horses had to be rescued as the Santa Ana River inundated the River Trails Riding Stable in Norco with deep water. Some horses were neck-deep in floodwaters before they could be led to safety.","
The second in a series of October storms brought with it heavy rain, thunderstorms, flash flooding, and funnel clouds. Very heavy rain upwards of 9 inches in the mountains caused serious flash flooding and debris flows in parts of the San Bernardino Mountains. Hundreds of car accidents were reported and several mountain roads were made impassible from mud and rockslides. Roadway flooding was commonplace all across southwest California. The combination of heavy rain and moderate winds caused many trees around the area to come crashing down, causing sporadic power outages. Heavy rain and fog was blamed for a 41 vehicle pileup on Interstate 15 north of HWY 138 at 1237pm. Several funnel clouds were spotted offshore from San Clemente.",34
5426953,RIVERSIDE COUNTY MOUNTAINS (ZONE), ,10/27/2004,300,Heavy Snow, , ,0,0,0,0,CA,PST, ,1181460,Z,56,SGX,0,0,PARK/FOREST SERVICE, , , , , , , , , , , , ,"The top of the Palm Springs Tramway saw 14 inches of snow in less than 24 hours. The depth of the snow exceeded 36 inches on top of Mount San Jacinto (10,834 ft).","
The last in a series of strong, early season storms brought record heavy rain to the coast and valleys, and dumped two feet of snow at the mountain resorts. This storm sent October rainfall totals to record levels in most locations, and brought a quick end to what could have been another disasterous fire season. San Diego Lindbergh Field ended October with 4.98 inches of rain, making it the wettest October since records began in 1850. Many ski resorts in the San Bernardino Mountains were open by Halloween...something that hadn't happened in over 30 years. The storm caused widespread urban flooding and sent mud and rocks sliding down hillsides and canyons all across the area. Strong thunderstorms also raked across Orange and San Diego counties, bringing even more heavy rain, small hail, and gusty winds. Rainfall amounts generally ranged from 2.00 to 4.00 inches or more from the coast to the mountains, and between 0.50 to 1.00 inch in the deserts. As a result, October rainfall totals ended between 1000% and 2000% above normal in the coast, valley, and desert locations, and between 500% to 900% above normal in the mountains.",35
5426945,RIVERSIDE CO.,LAKE ELSINORE,10/27/2004,532,Flash Flood, , ,0,0,0,0,CA,PST, ,1181460,C,65,SGX,0,0,DEPT OF HIGHWAYS, , , ,4,NNE,4,NNE,LAKE ELSINORE, , , , ,"Heavy rain caused water and mud to run across Temescal Canyon Road at Horsethief Canyon Road.","
The last in a series of strong, early season storms brought record heavy rain to the coast and valleys, and dumped two feet of snow at the mountain resorts. This storm sent October rainfall totals to record levels in most locations, and brought a quick end to what could have been another disasterous fire season. San Diego Lindbergh Field ended October with 4.98 inches of rain, making it the wettest October since records began in 1850. Many ski resorts in the San Bernardino Mountains were open by Halloween...something that hadn't happened in over 30 years. The storm caused widespread urban flooding and sent mud and rocks sliding down hillsides and canyons all across the area. Strong thunderstorms also raked across Orange and San Diego counties, bringing even more heavy rain, small hail, and gusty winds. Rainfall amounts generally ranged from 2.00 to 4.00 inches or more from the coast to the mountains, and between 0.50 to 1.00 inch in the deserts. As a result, October rainfall totals ended between 1000% and 2000% above normal in the coast, valley, and desert locations, and between 500% to 900% above normal in the mountains.",36
5426946,RIVERSIDE CO.,PERRIS,10/27/2004,709,Flash Flood, , ,0,0,5000,0,CA,PST, ,1181460,C,65,SGX,0,0,GENERAL PUBLIC, , , ,3,SW,3,SW,PERRIS, , , , ,"Swift moving water washed out a small portion of Highway 74 near Mapes Road.","
The last in a series of strong, early season storms brought record heavy rain to the coast and valleys, and dumped two feet of snow at the mountain resorts. This storm sent October rainfall totals to record levels in most locations, and brought a quick end to what could have been another disasterous fire season. San Diego Lindbergh Field ended October with 4.98 inches of rain, making it the wettest October since records began in 1850. Many ski resorts in the San Bernardino Mountains were open by Halloween...something that hadn't happened in over 30 years. The storm caused widespread urban flooding and sent mud and rocks sliding down hillsides and canyons all across the area. Strong thunderstorms also raked across Orange and San Diego counties, bringing even more heavy rain, small hail, and gusty winds. Rainfall amounts generally ranged from 2.00 to 4.00 inches or more from the coast to the mountains, and between 0.50 to 1.00 inch in the deserts. As a result, October rainfall totals ended between 1000% and 2000% above normal in the coast, valley, and desert locations, and between 500% to 900% above normal in the mountains.",37
5426947,RIVERSIDE CO.,SUN CITY,10/27/2004,730,Flash Flood, , ,0,0,15000,0,CA,PST, ,1181460,C,65,SGX,0,0,NEWSPAPER, , , , , , , ,SUN CITY, , , , ,"Seven people had to be rescued from their vehicles when they became trapped in a flooded intersection in Sun City. The flood waters were four feet deep at the time of the rescue.","
The last in a series of strong, early season storms brought record heavy rain to the coast and valleys, and dumped two feet of snow at the mountain resorts. This storm sent October rainfall totals to record levels in most locations, and brought a quick end to what could have been another disasterous fire season. San Diego Lindbergh Field ended October with 4.98 inches of rain, making it the wettest October since records began in 1850. Many ski resorts in the San Bernardino Mountains were open by Halloween...something that hadn't happened in over 30 years. The storm caused widespread urban flooding and sent mud and rocks sliding down hillsides and canyons all across the area. Strong thunderstorms also raked across Orange and San Diego counties, bringing even more heavy rain, small hail, and gusty winds. Rainfall amounts generally ranged from 2.00 to 4.00 inches or more from the coast to the mountains, and between 0.50 to 1.00 inch in the deserts. As a result, October rainfall totals ended between 1000% and 2000% above normal in the coast, valley, and desert locations, and between 500% to 900% above normal in the mountains.",38
5426949,RIVERSIDE CO.,LAKE ELSINORE,10/27/2004,821,Flash Flood, , ,0,0,5000,0,CA,PST, ,1181460,C,65,SGX,0,0,FIRE DEPT/RESCUE SQUAD, , , ,3,N,3,N,LAKE ELSINORE, , , , ,"Heavy rains and runoff caused a large sink hole to form in the slow lane of south bound Interstate 15.","
The last in a series of strong, early season storms brought record heavy rain to the coast and valleys, and dumped two feet of snow at the mountain resorts. This storm sent October rainfall totals to record levels in most locations, and brought a quick end to what could have been another disasterous fire season. San Diego Lindbergh Field ended October with 4.98 inches of rain, making it the wettest October since records began in 1850. Many ski resorts in the San Bernardino Mountains were open by Halloween...something that hadn't happened in over 30 years. The storm caused widespread urban flooding and sent mud and rocks sliding down hillsides and canyons all across the area. Strong thunderstorms also raked across Orange and San Diego counties, bringing even more heavy rain, small hail, and gusty winds. Rainfall amounts generally ranged from 2.00 to 4.00 inches or more from the coast to the mountains, and between 0.50 to 1.00 inch in the deserts. As a result, October rainfall totals ended between 1000% and 2000% above normal in the coast, valley, and desert locations, and between 500% to 900% above normal in the mountains.",39
5426864,RIVERSIDE COUNTY MOUNTAINS (ZONE), ,10/27/2004,1407,Debris Flow, , ,0,0,5000,0,CA,PST, ,1181460,Z,56,SGX,0,0,DEPT OF HIGHWAYS, , , , , , , , , , , , ,"A rock slide two to three feet deep covered highway 243 at mile marker 25.","
The last in a series of strong, early season storms brought record heavy rain to the coast and valleys, and dumped two feet of snow at the mountain resorts. This storm sent October rainfall totals to record levels in most locations, and brought a quick end to what could have been another disasterous fire season. San Diego Lindbergh Field ended October with 4.98 inches of rain, making it the wettest October since records began in 1850. Many ski resorts in the San Bernardino Mountains were open by Halloween...something that hadn't happened in over 30 years. The storm caused widespread urban flooding and sent mud and rocks sliding down hillsides and canyons all across the area. Strong thunderstorms also raked across Orange and San Diego counties, bringing even more heavy rain, small hail, and gusty winds. Rainfall amounts generally ranged from 2.00 to 4.00 inches or more from the coast to the mountains, and between 0.50 to 1.00 inch in the deserts. As a result, October rainfall totals ended between 1000% and 2000% above normal in the coast, valley, and desert locations, and between 500% to 900% above normal in the mountains.",40
5426944,RIVERSIDE CO.,PERRIS,10/27/2004,1521,Flash Flood, , ,0,0,20000,0,CA,PST, ,1181460,C,65,SGX,0,0,DEPT OF HIGHWAYS, , , ,2,E,2,E,PERRIS, , , , ,"Heavy rained caused the San Jacinto River to flood and several vehicles became stuck in flood waters along Dunlap and San Jacinto Avenues.","
The last in a series of strong, early season storms brought record heavy rain to the coast and valleys, and dumped two feet of snow at the mountain resorts. This storm sent October rainfall totals to record levels in most locations, and brought a quick end to what could have been another disasterous fire season. San Diego Lindbergh Field ended October with 4.98 inches of rain, making it the wettest October since records began in 1850. Many ski resorts in the San Bernardino Mountains were open by Halloween...something that hadn't happened in over 30 years. The storm caused widespread urban flooding and sent mud and rocks sliding down hillsides and canyons all across the area. Strong thunderstorms also raked across Orange and San Diego counties, bringing even more heavy rain, small hail, and gusty winds. Rainfall amounts generally ranged from 2.00 to 4.00 inches or more from the coast to the mountains, and between 0.50 to 1.00 inch in the deserts. As a result, October rainfall totals ended between 1000% and 2000% above normal in the coast, valley, and desert locations, and between 500% to 900% above normal in the mountains.",41
5426162,NE ORANGE (ZONE), ,11/21/2004,0,Heavy Snow, , ,0,0,0,0,CA,PST, ,1181934,Z,57,SGX,0,0,TRAINED SPOTTER, , , , , , , , , , , , ,"12 inches of snow fell at the 4000 foot level near Oak Hills.","",42
5426133,SAN BERNARDINO COUNTY VALLEY/THE INLAND EMPIRE (ZONE), ,11/21/2004,0,Heavy Snow, , ,0,0,250000,0,CA,PST, ,1181932,Z,48,SGX,0,0,TRAINED SPOTTER, , , , , , , , , , , , ,"9 inches of heavy wet snow in Yucaipa and Calimesa caused large tree limbs all across town to come crashing down on cars, houses, and roadways. Snow lined the sides of Interstate 10 for a couple days following the storm.","",43
5426166,RIVERSIDE COUNTY MOUNTAINS (ZONE), ,11/21/2004,500,Heavy Snow, , ,0,0,0,0,CA,PST, ,1181938,Z,56,SGX,0,0,NEWSPAPER, , , , , , , , , , , , ,"","More than 2 feet of snow fell at the top of the Palm Springs Tramway while 18 inches of snow fell to the south in the Santa Rosa mountains. Pine Cove saw 11 inches of snow. Campers had to be rescued after they were caught offguard by the sudden snow storm.",44
5426165,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE), ,11/21/2004,800,High Wind,73, ,0,0,0,0,CA,PST,MG,1181937,Z,57,SGX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , , , , , ,"Fremont Canyon RAWS.","
A cold low pressure system known as an inside slider slammed southern California from the north with heavy snow, widespread thunderstorms, and gusty winds. The storm first struck the high desert areas of the Apple and Yucca Valleys bringing with it heavy thundersnow and strong north winds. The cold air then filtered into the inland empire, dropping snow as low as 1000 ft. Residents woke to snow in places like Temecula, Elsinore, and Murrieta. In those places, snow was up to 3 inches deep. The hills surrounding Riverside and Moreno Valley were also coated with a blanket of snow. Snow was so heavy in Yucaipa and Calimesa that large tree limbs came crashing down all across town. The same was true in the mountains, where locals reported upwards of 2 to 3 feet of snow. Wind caused problems all across southern California. Some trees came down on powerlines, cutting power to more than 64,000 southern California Edison customers. In San Diego County, snow was reported as low as Ramona. Even by lunch time, temperatures at the coast were only in the low 40s. Snow lingered on the ground at low elevations for days following the storm as daytime temperatures were slow to recover.",45
5426132,SAN BERNARDINO COUNTY VALLEY/THE INLAND EMPIRE (ZONE), ,11/21/2004,800,High Wind,54, ,0,0,0,0,CA,PST,MG,1181932,Z,48,SGX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , , , , , ,"Northern San Bernardino.","",46
5426168,NE ORANGE (ZONE), ,11/29/2004,330,High Wind,56, ,0,0,0,0,CA,PST,MG,1181940,Z,57,SGX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , , , , , ,"Wind gusts measured 64 mph in Fremont Canyon.","",47
5426169,X SW SAN BERNARDINO (ZONE), ,11/29/2004,622,Strong Wind,35, ,0,0,100000,0,CA,PST,MG,1181941,Z,48,SGX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , , , , , ,"Gusty winds toppled a traffic light. Nearby, the Rialto heliport reported a wind gust to 40 mph .","",48
5431498,X SW SAN BERNARDINO (ZONE), ,12/01/2004,0,Frost/Freeze, , ,0,0,0,0,CA,PST, ,1183513,Z,48,SGX,0,0,NEWSPAPER, , , , , , , , , , , , ,"","Overnight low temperatures were below freezing for many days across southern California. Lows ranged from the 30s at the coast, 20s in the inland valleys and deserts, and teens to single digits in the mountains. Shelters were filled to capacity as the homeless tried to find refuge from the cold.",49
5431494,P W RIVERSIDE (ZONE), ,12/01/2004,0,Frost/Freeze, , ,0,0,0,0,CA,PST, ,1183513,Z,56,SGX,0,0,NEWSPAPER, , , , , , , , , , , , ,"","Overnight low temperatures were below freezing for many days across southern California. Lows ranged from the 30s at the coast, 20s in the inland valleys and deserts, and teens to single digits in the mountains. Shelters were filled to capacity as the homeless tried to find refuge from the cold.",50
5431492,NE ORANGE (ZONE), ,12/01/2004,0,Frost/Freeze, , ,0,0,0,0,CA,PST, ,1183513,Z,57,SGX,0,0,NEWSPAPER, , , , , , , , , , , , ,"","Overnight low temperatures were below freezing for many days across southern California. Lows ranged from the 30s at the coast, 20s in the inland valleys and deserts, and teens to single digits in the mountains. Shelters were filled to capacity as the homeless tried to find refuge from the cold.",51
